SMILES,Solvent,log(e/mol-1 dm3 cm-1)
N#CC(C#N)=C(/C=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1)c1ccc2c3c(cccc13)CC2,CC(C)=O,4.695507944
N#CC(C#N)=C(/C=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1)c1ccc2c3c(cccc13)CC2,CC#N,4.701895956
N#CC(C#N)=C(/C=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1)c1ccc2c3c(cccc13)CC2,CO,4.688722299
N#CC(C#N)=C(/C=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1)c1ccc2c3c(cccc13)CC2,CN(C)C=O,4.702843953
N#CC1=C(N)n2c(=O)c3ccccc3c(=O)n2C1c1ccccc1,CS(C)=O,4.397940009
N#CC1=C(N)n2c(=O)c3ccccc3c(=O)n2C1c1ccc([N+](=O)[O-])cc1,CS(C)=O,4.113943352
Cc1ccc(C2C(C#N)=C(N)n3c(=O)c4ccccc4c(=O)n32)cc1,CS(C)=O,4.404833717
N#CC1=C(N)n2c(=O)c3ccccc3c(=O)n2C1c1cccs1,CS(C)=O,4.240549248
CCOC(=O)C1=C(N)n2c(=O)c3ccccc3c(=O)n2C1c1ccccc1,CS(C)=O,4.225309282
CCOC(=O)C1=C(N)n2c(=O)c3ccccc3c(=O)n2C1c1ccc([N+](=O)[O-])cc1,CS(C)=O,4.350248018
CCOC(=O)C1=C(N)n2c(=O)c3ccccc3c(=O)n2C1c1ccc(C)cc1,CS(C)=O,4.477121255
CCOC(=O)C1=C(N)n2c(=O)c3ccccc3c(=O)n2C1c1cccs1,CS(C)=O,4.305351369
COC(=O)c1noc(-c2ccccc2)c1Cl,C1CCCCC1,4.383815366
COC(=O)c1noc(-c2ccccc2)c1Br,C1CCCCC1,4.31344537
CCC1(CC)c2cc(B(c3c(C)cc(C)cc3C)c3c(C)cc(C)cc3C)ccc2-c2ccc(N(c3ccccc3)c3ccc4c(c3)C(CC)(CC)c3cc(B(c5c(C)cc(C)cc5C)c5c(C)cc(C)cc5C)ccc3-4)cc21,CCCCCC,4.872738827
CCC1(CC)c2cc(B(c3c(C)cc(C)cc3C)c3c(C)cc(C)cc3C)ccc2-c2ccc(N(c3ccccc3)c3ccc4c(c3)C(CC)(CC)c3cc(B(c5c(C)cc(C)cc5C)c5c(C)cc(C)cc5C)ccc3-4)cc21,Cc1ccccc1,4.808885867
CCC1(CC)c2cc(B(c3c(C)cc(C)cc3C)c3c(C)cc(C)cc3C)ccc2-c2ccc(N(c3ccccc3)c3ccc4c(c3)C(CC)(CC)c3cc(B(c5c(C)cc(C)cc5C)c5c(C)cc(C)cc5C)ccc3-4)cc21,ClC(Cl)Cl,4.783188691
CCC1(CC)c2cc(B(c3c(C)cc(C)cc3C)c3c(C)cc(C)cc3C)ccc2-c2ccc(N(c3ccccc3)c3ccc4c(c3)C(CC)(CC)c3cc(B(c5c(C)cc(C)cc5C)c5c(C)cc(C)cc5C)ccc3-4)cc21,C1CCOC1,4.811575006
CCC1(CC)c2cc(B(c3c(C)cc(C)cc3C)c3c(C)cc(C)cc3C)ccc2-c2ccc(N(c3ccccc3)c3ccc4c(c3)C(CC)(CC)c3cc(B(c5c(C)cc(C)cc5C)c5c(C)cc(C)cc5C)ccc3-4)cc21,CC(C)=O,4.812913357
CCC1(CC)c2cc(B(c3c(C)cc(C)cc3C)c3c(C)cc(C)cc3C)ccc2-c2ccc(N(c3ccccc3)c3ccc4c(c3)C(CC)(CC)c3cc(B(c5c(C)cc(C)cc5C)c5c(C)cc(C)cc5C)ccc3-4)cc21,CN(C)C=O,4.766412847
CCC1(CC)c2cc(B(c3c(C)cc(C)cc3C)c3c(C)cc(C)cc3C)ccc2-c2ccc(N(c3ccccc3)c3ccc4c(c3)C(CC)(CC)c3cc(B(c5c(C)cc(C)cc5C)c5c(C)cc(C)cc5C)ccc3-4)cc21,CC#N,4.782472624
Nc1cccc2c1C(=O)c1ccccc1C2=O,ClCCl,3.755874856
CCNc1cccc2c1C(=O)c1ccccc1C2=O,ClCCl,3.158362492
NCCNc1cccc2c1C(=O)c1ccccc1C2=O,ClCCl,3.827369273
O=C1c2ccccc2C(=O)c2c(NCCNc3nc(Cl)nc(Cl)n3)cccc21,ClCCl,3.414973348
O=C1O/C(=C2/C(=O)Oc3ccccc32)C(O)=C1c1ccccc1,ClC(Cl)Cl,4.357934847
CC(=O)C1=C(O)CC2Oc3c(C(C)=O)c(O)c(C)c(O)c3C2(C)C1=O,ClC(Cl)Cl,4.089905111
COc1cc(C)c2c(c1C)OC(=O)c1c(C)c(Cl)c(O)c(Cl)c1O2,ClC(Cl)Cl,2.755874856
COc1c(C)c2c(c(C)c1Cl)Oc1c(C=O)c(O)c(Cl)c(C)c1C(=O)O2,ClC(Cl)Cl,3.523746467
CCCCCc1cc(O)cc(Oc2c(OC)cc(O)c(C(=O)O)c2CCCCC)c1C(=O)OC,ClC(Cl)Cl,3.763427994
CCCCCc1c(Oc2cc(O)cc(CCC(=O)CC)c2C(=O)OC)c(OC)cc(O)c1C(=O)O,ClC(Cl)Cl,3.741939078
N#CC(C#N)=Cc1cn(-c2ccccc2)nc1-c1ccc([N+](=O)[O-])cc1,Cc1ccccc1,4.370124327
N#CC(C#N)=Cc1cn(-c2ccccc2)nc1-c1ccc([N+](=O)[O-])cc1,C1COCCO1,4.655829681
N#CC(C#N)=Cc1cn(-c2ccccc2)nc1-c1ccc([N+](=O)[O-])cc1,C1CCOC1,4.485480085
N#CC(C#N)=Cc1cn(-c2ccccc2)nc1-c1ccc([N+](=O)[O-])cc1,ClC(Cl)Cl,4.549420181
N#CC(C#N)=Cc1cn(-c2ccccc2)nc1-c1ccc([N+](=O)[O-])cc1,CCOC(C)=O,4.605994198
N#CC(C#N)=Cc1cn(-c2ccccc2)nc1-c1ccc([N+](=O)[O-])cc1,CO,4.490197346
N#CC(C#N)=Cc1cn(-c2ccccc2)nc1-c1ccc([N+](=O)[O-])cc1,CCO,4.583855955
N#CC(C#N)=Cc1cn(-c2ccccc2)nc1-c1ccc([N+](=O)[O-])cc1,CN(C)C=O,4.37322473
N#CC(C#N)=Cc1cn(-c2ccccc2)nc1-c1ccc([N+](=O)[O-])cc1,CS(C)=O,4.507180977
COC(=O)/C(C#N)=C/c1cn(-c2ccccc2)nc1-c1ccc([N+](=O)[O-])cc1,Cc1ccccc1,4.337399354
COC(=O)/C(C#N)=C/c1cn(-c2ccccc2)nc1-c1ccc([N+](=O)[O-])cc1,C1COCCO1,4.412107592
COC(=O)/C(C#N)=C/c1cn(-c2ccccc2)nc1-c1ccc([N+](=O)[O-])cc1,C1CCOC1,4.439758883
COC(=O)/C(C#N)=C/c1cn(-c2ccccc2)nc1-c1ccc([N+](=O)[O-])cc1,ClC(Cl)Cl,4.146531122
COC(=O)/C(C#N)=C/c1cn(-c2ccccc2)nc1-c1ccc([N+](=O)[O-])cc1,CCOC(C)=O,4.456942685
COC(=O)/C(C#N)=C/c1cn(-c2ccccc2)nc1-c1ccc([N+](=O)[O-])cc1,CO,4.531823661
COC(=O)/C(C#N)=C/c1cn(-c2ccccc2)nc1-c1ccc([N+](=O)[O-])cc1,CCO,4.546098271
COC(=O)/C(C#N)=C/c1cn(-c2ccccc2)nc1-c1ccc([N+](=O)[O-])cc1,CN(C)C=O,4.518829676
COC(=O)/C(C#N)=C/c1cn(-c2ccccc2)nc1-c1ccc([N+](=O)[O-])cc1,CS(C)=O,4.459919956
N#C/C(=C\c1cn(-c2ccccc2)nc1-c1ccc([N+](=O)[O-])cc1)c1nc2ccccc2s1,Cc1ccccc1,4.118628415
N#C/C(=C\c1cn(-c2ccccc2)nc1-c1ccc([N+](=O)[O-])cc1)c1nc2ccccc2s1,C1COCCO1,4.323293361
N#C/C(=C\c1cn(-c2ccccc2)nc1-c1ccc([N+](=O)[O-])cc1)c1nc2ccccc2s1,C1CCOC1,4.375407533
N#C/C(=C\c1cn(-c2ccccc2)nc1-c1ccc([N+](=O)[O-])cc1)c1nc2ccccc2s1,ClC(Cl)Cl,4.505814483
N#C/C(=C\c1cn(-c2ccccc2)nc1-c1ccc([N+](=O)[O-])cc1)c1nc2ccccc2s1,CCOC(C)=O,4.54696195
N#C/C(=C\c1cn(-c2ccccc2)nc1-c1ccc([N+](=O)[O-])cc1)c1nc2ccccc2s1,CN(C)C=O,4.386855529
N#C/C(=C\c1cn(-c2ccccc2)nc1-c1ccc([N+](=O)[O-])cc1)c1nc2ccccc2s1,CS(C)=O,4.09509958
CC1=NN(c2ccccc2)C(=O)/C1=C\c1cn(-c2ccccc2)nc1-c1ccc([N+](=O)[O-])cc1,Cc1ccccc1,4.435796604
CC1=NN(c2ccccc2)C(=O)/C1=C\c1cn(-c2ccccc2)nc1-c1ccc([N+](=O)[O-])cc1,C1COCCO1,4.545554507
CC1=NN(c2ccccc2)C(=O)/C1=C\c1cn(-c2ccccc2)nc1-c1ccc([N+](=O)[O-])cc1,C1CCOC1,4.57953209
CC1=NN(c2ccccc2)C(=O)/C1=C\c1cn(-c2ccccc2)nc1-c1ccc([N+](=O)[O-])cc1,ClC(Cl)Cl,4.627734441
CC1=NN(c2ccccc2)C(=O)/C1=C\c1cn(-c2ccccc2)nc1-c1ccc([N+](=O)[O-])cc1,CCOC(C)=O,4.59247655
CC1=NN(c2ccccc2)C(=O)/C1=C\c1cn(-c2ccccc2)nc1-c1ccc([N+](=O)[O-])cc1,CO,4.525821952
CC1=NN(c2ccccc2)C(=O)/C1=C\c1cn(-c2ccccc2)nc1-c1ccc([N+](=O)[O-])cc1,CCO,3.935809454
CC1=NN(c2ccccc2)C(=O)/C1=C\c1cn(-c2ccccc2)nc1-c1ccc([N+](=O)[O-])cc1,CN(C)C=O,4.587228147
CC1=NN(c2ccccc2)C(=O)/C1=C\c1cn(-c2ccccc2)nc1-c1ccc([N+](=O)[O-])cc1,CS(C)=O,4.643146588
N#CC(C#N)=C(/C=C/c1cn(-c2ccccc2)nc1-c1ccc([N+](=O)[O-])cc1)c1ccccc1,Cc1ccccc1,4.572185944
N#CC(C#N)=C(/C=C/c1cn(-c2ccccc2)nc1-c1ccc([N+](=O)[O-])cc1)c1ccccc1,C1COCCO1,4.619625433
N#CC(C#N)=C(/C=C/c1cn(-c2ccccc2)nc1-c1ccc([N+](=O)[O-])cc1)c1ccccc1,C1CCOC1,4.414689293
N#CC(C#N)=C(/C=C/c1cn(-c2ccccc2)nc1-c1ccc([N+](=O)[O-])cc1)c1ccccc1,ClC(Cl)Cl,4.599708446
N#CC(C#N)=C(/C=C/c1cn(-c2ccccc2)nc1-c1ccc([N+](=O)[O-])cc1)c1ccccc1,CCOC(C)=O,4.640133464
N#CC(C#N)=C(/C=C/c1cn(-c2ccccc2)nc1-c1ccc([N+](=O)[O-])cc1)c1ccccc1,CO,4.683263231
N#CC(C#N)=C(/C=C/c1cn(-c2ccccc2)nc1-c1ccc([N+](=O)[O-])cc1)c1ccccc1,CCO,4.582631439
N#CC(C#N)=C(/C=C/c1cn(-c2ccccc2)nc1-c1ccc([N+](=O)[O-])cc1)c1ccccc1,CN(C)C=O,4.31122391
N#CC(C#N)=C(/C=C/c1cn(-c2ccccc2)nc1-c1ccc([N+](=O)[O-])cc1)c1ccccc1,CS(C)=O,4.378506915
CC1(C)CC(/C=C/c2cn(-c3ccccc3)nc2-c2ccc([N+](=O)[O-])cc2)=CC(=C(C#N)C#N)C1,Cc1ccccc1,4.547922316
CC1(C)CC(/C=C/c2cn(-c3ccccc3)nc2-c2ccc([N+](=O)[O-])cc2)=CC(=C(C#N)C#N)C1,C1COCCO1,4.341197032
CC1(C)CC(/C=C/c2cn(-c3ccccc3)nc2-c2ccc([N+](=O)[O-])cc2)=CC(=C(C#N)C#N)C1,C1CCOC1,4.290591043
CC1(C)CC(/C=C/c2cn(-c3ccccc3)nc2-c2ccc([N+](=O)[O-])cc2)=CC(=C(C#N)C#N)C1,ClC(Cl)Cl,4.513057708
CC1(C)CC(/C=C/c2cn(-c3ccccc3)nc2-c2ccc([N+](=O)[O-])cc2)=CC(=C(C#N)C#N)C1,CCOC(C)=O,4.535471347
CC1(C)CC(/C=C/c2cn(-c3ccccc3)nc2-c2ccc([N+](=O)[O-])cc2)=CC(=C(C#N)C#N)C1,CO,4.492383185
CC1(C)CC(/C=C/c2cn(-c3ccccc3)nc2-c2ccc([N+](=O)[O-])cc2)=CC(=C(C#N)C#N)C1,CCO,4.494683221
CC1(C)CC(/C=C/c2cn(-c3ccccc3)nc2-c2ccc([N+](=O)[O-])cc2)=CC(=C(C#N)C#N)C1,CN(C)C=O,4.78609807
CC1(C)CC(/C=C/c2cn(-c3ccccc3)nc2-c2ccc([N+](=O)[O-])cc2)=CC(=C(C#N)C#N)C1,CS(C)=O,4.5185271
O=c1oc2ccccc2cc1-c1nc2ccccc2o1,CC1CCCCC1,4.36
O=c1oc2ccccc2cc1-c1nc2ccccc2o1,ClC(Cl)(Cl)Cl,4.32
O=c1oc2ccccc2cc1-c1nc2ccccc2o1,Cc1ccccc1,4.23
O=c1oc2ccccc2cc1-c1nc2ccccc2o1,C1COCCO1,4.29
O=c1oc2ccccc2cc1-c1nc2ccccc2o1,ClC(Cl)Cl,4.29
O=c1oc2ccccc2cc1-c1nc2ccccc2o1,CCOC(C)=O,4.17
O=c1oc2ccccc2cc1-c1nc2ccccc2o1,C1CCOC1,4.31
O=c1oc2ccccc2cc1-c1nc2ccccc2o1,CS(C)=O,4.27
O=c1oc2ccccc2cc1-c1nc2ccccc2o1,CC(C)CO,4.29
O=c1oc2ccccc2cc1-c1nc2ccccc2o1,CN(C)C=O,4.29
O=c1oc2ccccc2cc1-c1nc2ccccc2o1,OCCO,4.34
O=c1oc2ccccc2cc1-c1nc2ccccc2o1,CC(C)O,4.29
O=c1oc2ccccc2cc1-c1nc2ccccc2o1,CC(C)=O,4.18
O=c1oc2ccccc2cc1-c1nc2ccccc2o1,CC#N,4.3
O=c1oc2ccccc2cc1-c1nc2ccccc2o1,CO,4.33
COc1cc(/C=C/C2=CC(/C=C/c3ccc(O)c(OC)c3)=[O+][B-](F)(F)O2)ccc1O,ClC(Cl)Cl,4.913813852
COc1ccc(/C=C/C2=CC(/C=C/c3ccc(OC)c(OC)c3)=[O+][B-](F)(F)O2)cc1OC,ClC(Cl)Cl,5.11058971
COc1cc(/C=C/C2=[O+][B-](F)(F)OC(/C=C/c3ccc(OS(=O)(=O)c4ccc(C)cc4)c(OC)c3)=C2)ccc1O,ClCCl,4.51851394
COc1cc(/C=C/C2=CC(/C=C/c3ccc(OS(=O)(=O)c4ccc(C)cc4)c(OC)c3)=[O+][B-](F)(F)O2)ccc1OS(=O)(=O)c1ccc(C)cc1,ClCCl,4.531478917
CC1=[N+]2C(=C(c3c4ccccc4cc4ccccc34)c3ccc(C)n3[B-]2(F)F)C=C1,C1CCOC1,4.716837723
CC1=[N+]2C(=C(c3c4ccccc4cc4ccccc34)c3ccc(C)n3[B-]2(F)F)C=C1,CO,4.804139432
CC1=[N+]2C(=C(c3c4ccccc4cc4ccccc34)c3ccc(C)n3[B-]2(F)F)C=C1,CS(C)=O,4.416640507
CC1=[N+]2C(=c3c4c5ccccc5cc5cccc(c6cc(C)n(c36)[B-]2(F)F)c54)C=C1,CCCCCC,4.041392685
CC1=[N+]2C(=c3c4c5ccccc5cc5cccc(c6cc(C)n(c36)[B-]2(F)F)c54)C=C1,C1CCOC1,4.056904851
CC1=[N+]2C(=c3c4c5ccccc5cc5cccc(c6cc(C)n(c36)[B-]2(F)F)c54)C=C1,ClCCl,4.361727836
CC1=[N+]2C(=c3c4c5ccccc5cc5cccc(c6cc(C)n(c36)[B-]2(F)F)c54)C=C1,ClC(Cl)Cl,4.550228353
CC1=[N+]2C(=c3c4c5ccccc5cc5cccc(c6cc(C)n(c36)[B-]2(F)F)c54)C=C1,CO,4.206825876
CC1=[N+]2C(=c3c4c5ccccc5cc5cccc(c6cc(C)n(c36)[B-]2(F)F)c54)C=C1,CS(C)=O,4.387389826
Cc1cc(=O)oc2cc(O)ccc12,CCO,4.064457989
C#Cc1ccc2c(C)cc(=O)oc2c1,CCO,4.342422681
Cc1cc(=O)oc2cc(-c3cn(Cc4ccccc4)nn3)ccc12,CCO,4.243038049
Cc1cc(=O)oc2ccc3ccc(O)cc3c12,CCO,4.139879086
C#Cc1ccc2ccc3oc(=O)cc(C)c3c2c1,CCO,3.491361694
Cc1cc(=O)oc2ccc3ccc(-c4cn(Cc5ccccc5)nn4)cc3c12,CCO,4.255272505
Cc1cc(=O)oc2cc3cc(O)ccc3cc12,CCO,3.86923172
C#Cc1ccc2cc3c(C)cc(=O)oc3cc2c1,CCO,4.212187604
Cc1cc(=O)oc2cc3cc(-c4cn(Cc5ccccc5)nn4)ccc3cc12,CCO,4.064457989
CCOC(=O)/C=C/c1cc2ccc(O)cc2oc1=O,CCO,4.056904851
C#Cc1ccc2cc(/C=C/C(=O)OCC)c(=O)oc2c1,CCO,4.255272505
CCOC(=O)/C=C/c1cc2ccc(-c3cn(Cc4ccccc4)nn3)cc2oc1=O,CCO,3.886490725
CCCCCCN1C(=O)c2cccc3c(-c4ccc(-c5cc(-c6ccccc6)nn5-c5ccccc5)s4)ccc(c23)C1=O,ClCCl,4.389
CCCCCCN1C(=O)c2cccc3c(-c4ccc(-c5cc(-c6ccc(C)cc6)nn5-c5ccccc5)s4)ccc(c23)C1=O,ClCCl,4.405
CCCCCCN1C(=O)c2cccc3c(-c4ccc(-c5cc(-c6ccc(Cl)cc6)nn5-c5ccccc5)s4)ccc(c23)C1=O,ClCCl,4.265
CCCCCCN1C(=O)c2cccc3c(-c4ccc(-c5cc(-c6cccc7ccccc67)nn5-c5ccccc5)s4)ccc(c23)C1=O,ClCCl,4.2
CCCCCCN1C(=O)c2cccc3c(-c4ccc(-c5cc(-c6ccccc6)n(-c6ccccc6)n5)s4)ccc(c23)C1=O,ClCCl,4.424
CCCCCCN1C(=O)c2cccc3c(-c4ccc(-c5cc(-c6ccc(C)cc6)n(-c6ccccc6)n5)s4)ccc(c23)C1=O,ClCCl,4.799
CCCCCCN1C(=O)c2cccc3c(-c4ccc(-c5cc(-c6ccc(Cl)cc6)n(-c6ccccc6)n5)s4)ccc(c23)C1=O,ClCCl,4.522
CCCCCCN1C(=O)c2cccc3c(-c4ccc(-c5cc(-c6ccc(OC)cc6)n(-c6ccccc6)n5)s4)ccc(c23)C1=O,ClCCl,4.214
N#C[Se]CCCCCOc1ccc2ccc(=O)oc2c1,CCCCCCC,3.950997334
N#C[Se]CCCCCOc1ccc2ccc(=O)oc2c1,C1CCCCC1,3.941759814
N#C[Se]CCCCCOc1ccc2ccc(=O)oc2c1,C1COCCO1,3.96890303
N#C[Se]CCCCCOc1ccc2ccc(=O)oc2c1,C1CCOC1,3.994449137
N#C[Se]CCCCCOc1ccc2ccc(=O)oc2c1,CN(C)C=O,3.973266436
N#C[Se]CCCCCOc1ccc2ccc(=O)oc2c1,CC#N,3.994449137
N#C[Se]CCCCCOc1ccc2ccc(=O)oc2c1,CCO,3.998608029
N#C[Se]CCCCCOc1ccc2ccc(=O)oc2c1,CO,3.998608029
N#C[Se]CCCCCOc1ccc2ccc(=O)oc2c1,OCCO,3.977586438
N#C[Se]CCCCCOc1ccc2ccc(=O)oc2c1,O,3.977586438
O=C1/C(=C\c2ccc3oc4ccccc4c3c2)S(=O)(=O)c2ccccc21,Cc1ccccc1,4.544737582
O=C1/C(=C\c2ccc3oc4ccccc4c3c2)S(=O)(=O)c2ccccc21,ClC(Cl)Cl,4.539828558
O=C1/C(=C\c2ccc3oc4ccccc4c3c2)S(=O)(=O)c2ccccc21,ClCCl,4.556977545
O=C1/C(=C\c2ccc3oc4ccccc4c3c2)S(=O)(=O)c2ccccc21,C1CCOC1,4.531542779
O=C1/C(=C\c2ccc3oc4ccccc4c3c2)S(=O)(=O)c2ccccc21,CC(C)=O,4.549518221
O=C1/C(=C\c2ccc3oc4ccccc4c3c2)S(=O)(=O)c2ccccc21,C1COCCO1,4.536027875
O=C1/C(=C\c2ccc3oc4ccccc4c3c2)S(=O)(=O)c2ccccc21,CCOC(C)=O,4.57274385
O=C1/C(=C\c2ccc3oc4ccccc4c3c2)S(=O)(=O)c2ccccc21,CN(C)C=O,4.342896198
O=C1/C(=C\c2ccc3oc4ccccc4c3c2)S(=O)(=O)c2ccccc21,CS(C)=O,4.528299512
O=C1/C(=C\c2ccc3oc4ccccc4c3c2)S(=O)(=O)c2ccccc21,CC#N,4.499343359
O=C1/C(=C\c2ccc3oc4ccccc4c3c2)S(=O)(=O)c2ccccc21,CO,4.53155555
CCn1c2ccccc2c2cc(/C=C3\C(=O)c4ccccc4S3(=O)=O)ccc21,Cc1ccccc1,4.522548556
CCn1c2ccccc2c2cc(/C=C3\C(=O)c4ccccc4S3(=O)=O)ccc21,ClC(Cl)Cl,4.658764793
CCn1c2ccccc2c2cc(/C=C3\C(=O)c4ccccc4S3(=O)=O)ccc21,ClCCl,4.694491127
CCn1c2ccccc2c2cc(/C=C3\C(=O)c4ccccc4S3(=O)=O)ccc21,C1CCOC1,4.732827837
CCn1c2ccccc2c2cc(/C=C3\C(=O)c4ccccc4S3(=O)=O)ccc21,CC(C)=O,4.69665339
CCn1c2ccccc2c2cc(/C=C3\C(=O)c4ccccc4S3(=O)=O)ccc21,C1COCCO1,4.671635597
CCn1c2ccccc2c2cc(/C=C3\C(=O)c4ccccc4S3(=O)=O)ccc21,CCOC(C)=O,4.703497726
CCn1c2ccccc2c2cc(/C=C3\C(=O)c4ccccc4S3(=O)=O)ccc21,CN(C)C=O,4.015988105
CCn1c2ccccc2c2cc(/C=C3\C(=O)c4ccccc4S3(=O)=O)ccc21,CS(C)=O,4.683443309
CCn1c2ccccc2c2cc(/C=C3\C(=O)c4ccccc4S3(=O)=O)ccc21,CC#N,4.645363311
CCn1c2ccccc2c2cc(/C=C3\C(=O)c4ccccc4S3(=O)=O)ccc21,CO,4.667153981
CN(c1ccccc1)c1ccc(/C=C2\C(=O)c3ccccc3S2(=O)=O)cc1,Cc1ccccc1,4.976684628
CN(c1ccccc1)c1ccc(/C=C2\C(=O)c3ccccc3S2(=O)=O)cc1,ClC(Cl)Cl,4.985107485
CN(c1ccccc1)c1ccc(/C=C2\C(=O)c3ccccc3S2(=O)=O)cc1,ClCCl,4.961174212
CN(c1ccccc1)c1ccc(/C=C2\C(=O)c3ccccc3S2(=O)=O)cc1,C1CCOC1,4.950204155
CN(c1ccccc1)c1ccc(/C=C2\C(=O)c3ccccc3S2(=O)=O)cc1,CC(C)=O,4.960137675
CN(c1ccccc1)c1ccc(/C=C2\C(=O)c3ccccc3S2(=O)=O)cc1,C1COCCO1,4.935285528
CN(c1ccccc1)c1ccc(/C=C2\C(=O)c3ccccc3S2(=O)=O)cc1,CCOC(C)=O,4.951322945
CN(c1ccccc1)c1ccc(/C=C2\C(=O)c3ccccc3S2(=O)=O)cc1,CN(C)C=O,4.731846526
CN(c1ccccc1)c1ccc(/C=C2\C(=O)c3ccccc3S2(=O)=O)cc1,CS(C)=O,4.94019762
CN(c1ccccc1)c1ccc(/C=C2\C(=O)c3ccccc3S2(=O)=O)cc1,CC#N,4.935890002
CN(c1ccccc1)c1ccc(/C=C2\C(=O)c3ccccc3S2(=O)=O)cc1,CO,4.780979412
O=C1/C(=C\c2ccc(N(c3ccccc3)c3ccccc3)cc2)S(=O)(=O)c2ccccc21,Cc1ccccc1,4.770247996
O=C1/C(=C\c2ccc(N(c3ccccc3)c3ccccc3)cc2)S(=O)(=O)c2ccccc21,ClC(Cl)Cl,4.766234333
O=C1/C(=C\c2ccc(N(c3ccccc3)c3ccccc3)cc2)S(=O)(=O)c2ccccc21,ClCCl,4.753314893
O=C1/C(=C\c2ccc(N(c3ccccc3)c3ccccc3)cc2)S(=O)(=O)c2ccccc21,C1CCOC1,4.825614336
O=C1/C(=C\c2ccc(N(c3ccccc3)c3ccccc3)cc2)S(=O)(=O)c2ccccc21,CC(C)=O,4.764594528
O=C1/C(=C\c2ccc(N(c3ccccc3)c3ccccc3)cc2)S(=O)(=O)c2ccccc21,C1COCCO1,4.755272521
O=C1/C(=C\c2ccc(N(c3ccccc3)c3ccccc3)cc2)S(=O)(=O)c2ccccc21,CCOC(C)=O,4.76334562
O=C1/C(=C\c2ccc(N(c3ccccc3)c3ccccc3)cc2)S(=O)(=O)c2ccccc21,CN(C)C=O,3.711638538
O=C1/C(=C\c2ccc(N(c3ccccc3)c3ccccc3)cc2)S(=O)(=O)c2ccccc21,CS(C)=O,4.724267675
O=C1/C(=C\c2ccc(N(c3ccccc3)c3ccccc3)cc2)S(=O)(=O)c2ccccc21,CC#N,4.706103021
O=C1/C(=C\c2ccc(N(c3ccccc3)c3ccccc3)cc2)S(=O)(=O)c2ccccc21,CO,4.721150844
CCCN(c1ccccc1)c1ccc2c(c1)C(CC)(CC)c1cc(/C=C/c3ccc(/C=C(\C#N)C(=O)O)s3)ccc1-2,ClCCl,4.146128036
CCCN(c1ccccc1)c1ccc2c(c1)C(CC)(CC)c1cc(/C=C/c3ccc(/C=C(\C#N)C(=O)O)s3)ccc1-2,C1CCOC1,4.176091259
CCCN(c1ccccc1)c1ccc2c(c1)C(CC)(CC)c1cc(/C=C/c3ccc(/C=C(\C#N)C(=O)O)s3)ccc1-2,CCOC(C)=O,4.255272505
CCCN(c1ccccc1)c1ccc2c(c1)C(CC)(CC)c1cc(/C=C/c3ccc(/C=C(\C#N)C(=O)O)s3)ccc1-2,C1COCCO1,4.146128036
CCCN(c1ccccc1)c1ccc2c(c1)C(CC)(CC)c1cc(/C=C/c3ccc(/C=C(\C#N)C(=O)O)s3)ccc1-2,CC(C)=O,4.079181246
CCCN(c1ccccc1)c1ccc2c(c1)C(CC)(CC)c1cc(/C=C/c3ccc(/C=C(\C#N)C(=O)O)s3)ccc1-2,CC#N,4.113943352
CCCN(c1ccccc1)c1ccc2c(c1)C(CC)(CC)c1cc(/C=C/c3ccc(/C=C(\C#N)C(=O)O)s3)ccc1-2,CN(C)C=O,4.204119983
CCCN(c1ccccc1)c1ccc2c(c1)C(CC)(CC)c1cc(/C=C/c3ccc(/C=C(\C#N)C(=O)O)s3)ccc1-2,CS(C)=O,4.361727836
CCCCN(c1ccccc1)c1ccc2c(c1)C(CC)(CC)c1cc(/C=C/c3ccc(/C=C(\C#N)C(=O)O)s3)ccc1-2,ClCCl,4.462397998
CCCCN(c1ccccc1)c1ccc2c(c1)C(CC)(CC)c1cc(/C=C/c3ccc(/C=C(\C#N)C(=O)O)s3)ccc1-2,C1CCOC1,4.568201724
CCCCN(c1ccccc1)c1ccc2c(c1)C(CC)(CC)c1cc(/C=C/c3ccc(/C=C(\C#N)C(=O)O)s3)ccc1-2,CCOC(C)=O,4.591064607
CCCCN(c1ccccc1)c1ccc2c(c1)C(CC)(CC)c1cc(/C=C/c3ccc(/C=C(\C#N)C(=O)O)s3)ccc1-2,C1COCCO1,4.491361694
CCCCN(c1ccccc1)c1ccc2c(c1)C(CC)(CC)c1cc(/C=C/c3ccc(/C=C(\C#N)C(=O)O)s3)ccc1-2,CC(C)=O,4.462397998
CCCCN(c1ccccc1)c1ccc2c(c1)C(CC)(CC)c1cc(/C=C/c3ccc(/C=C(\C#N)C(=O)O)s3)ccc1-2,CC#N,4.447158031
CCCCN(c1ccccc1)c1ccc2c(c1)C(CC)(CC)c1cc(/C=C/c3ccc(/C=C(\C#N)C(=O)O)s3)ccc1-2,CN(C)C=O,4.568201724
CCCCN(c1ccccc1)c1ccc2c(c1)C(CC)(CC)c1cc(/C=C/c3ccc(/C=C(\C#N)C(=O)O)s3)ccc1-2,CS(C)=O,4.556302501
