Unnamed: 0,Tag,SMILES,Solvent,Absorption max (nm),Emission max (nm),Lifetime (ns),Quantum yield,log(e/mol-1 dm3 cm-1),abs FWHM (cm-1),emi FWHM (cm-1),abs FWHM (nm),emi FWHM (nm),Molecular weight (g mol-1),Reference
12169,12170,Nc1ccc2c(c1)C(=O)c1ccccc1-2,CC#N,481.0,,,,2.73239376,,,,,195.22046,DOI: 10.1021/jp980158u
12170,12171,Nc1ccc2c(c1)C(=O)c1ccccc1-2,CCO,488.0,,,,2.897627091,,,,,195.22046,DOI: 10.1021/jp980158u
12171,12172,Nc1ccc2c(c1)-c1ccccc1C2=O,C1CCCCC1,386.0,476.0,,0.006,3.255272505,,,,,195.22046,DOI: 10.1021/jp980158u
12172,12173,Nc1ccc2c(c1)-c1ccccc1C2=O,c1ccccc1,395.0,504.0,11.0,0.13,3.447158031,,,,,195.22046,DOI: 10.1021/jp980158u
12173,12174,Nc1ccc2c(c1)-c1ccccc1C2=O,CC#N,409.0,544.0,5.9,0.043,3.602059991,,,,,195.22046,DOI: 10.1021/jp980158u
12174,12175,Nc1ccc2c(c1)-c1ccccc1C2=O,CCO,429.0,592.0,,0.0033,3.672097858,,,,,195.22046,DOI: 10.1021/jp980158u
12175,12176,Nc1cccc2c1-c1ccccc1C2=O,C1CCCCC1,427.0,513.0,3.2,0.035,3.255272505,,,,,195.22046,DOI: 10.1021/jp980158u
12176,12177,Nc1cccc2c1-c1ccccc1C2=O,c1ccccc1,440.0,544.0,9.3,0.074,3.278753601,,,,,195.22046,DOI: 10.1021/jp980158u
12177,12178,Nc1cccc2c1-c1ccccc1C2=O,CC#N,451.0,604.0,4.2,0.012,3.255272505,,,,,195.22046,DOI: 10.1021/jp980158u
12178,12179,Nc1cccc2c1-c1ccccc1C2=O,CCO,458.0,667.0,,0.00024,3.230448921,,,,,195.22046,DOI: 10.1021/jp980158u
12179,12180,CNc1cccc2c1C(=O)c1ccccc1-2,C1CCCCC1,432.0,497.0,1.6,0.042,3.857332496,,,,,209.24734,DOI: 10.1021/jp980158u
12180,12181,CNc1cccc2c1C(=O)c1ccccc1-2,c1ccccc1,445.0,519.0,2.8,0.065,3.880813592,,,,,209.24734,DOI: 10.1021/jp980158u
12181,12182,CNc1cccc2c1C(=O)c1ccccc1-2,CC#N,445.0,533.0,4.2,0.065,3.875061263,,,,,209.24734,DOI: 10.1021/jp980158u
12182,12183,CNc1cccc2c1C(=O)c1ccccc1-2,CCO,448.0,542.0,2.8,0.064,3.880813592,,,,,209.24734,DOI: 10.1021/jp980158u
12183,12184,CNc1ccc2c(c1)C(=O)c1ccccc1-2,C1CCCCC1,474.0,587.0,3.1,0.0073,2.838849091,,,,,209.24734,DOI: 10.1021/jp980158u
12184,12185,CNc1ccc2c(c1)C(=O)c1ccccc1-2,c1ccccc1,491.0,635.0,0.63,0.001,2.880813592,,,,,209.24734,DOI: 10.1021/jp980158u
12185,12186,CNc1ccc2c(c1)C(=O)c1ccccc1-2,CC#N,508.0,,,,2.84509804,,,,,209.24734,DOI: 10.1021/jp980158u
12186,12187,CNc1ccc2c(c1)C(=O)c1ccccc1-2,CCO,511.0,,,,2.826074803,,,,,209.24734,DOI: 10.1021/jp980158u
12187,12188,CNc1ccc2c(c1)-c1ccccc1C2=O,C1CCCCC1,389.0,489.0,,0.045,3.602059991,,,,,209.24734,DOI: 10.1021/jp980158u
12188,12189,CNc1ccc2c(c1)-c1ccccc1C2=O,c1ccccc1,409.0,509.0,9.4,0.19,3.69019608,,,,,209.24734,DOI: 10.1021/jp980158u
12189,12190,CNc1ccc2c(c1)-c1ccccc1C2=O,CC#N,424.0,548.0,4.3,0.064,3.770852012,,,,,209.24734,DOI: 10.1021/jp980158u
12190,12191,CNc1ccc2c(c1)-c1ccccc1C2=O,CCO,436.0,583.0,,0.0065,3.812913357,,,,,209.24734,DOI: 10.1021/jp980158u
12191,12192,CNc1cccc2c1-c1ccccc1C2=O,C1CCCCC1,449.0,536.0,8.8,0.094,3.322219295,,,,,209.24734,DOI: 10.1021/jp980158u
12192,12193,CNc1cccc2c1-c1ccccc1C2=O,c1ccccc1,461.0,570.0,8.4,0.063,3.322219295,,,,,209.24734,DOI: 10.1021/jp980158u
12193,12194,CNc1cccc2c1-c1ccccc1C2=O,CC#N,471.0,638.0,2.2,0.0051,3.301029996,,,,,209.24734,DOI: 10.1021/jp980158u
12194,12195,CNc1cccc2c1-c1ccccc1C2=O,CCO,477.0,686.0,,0.00014,3.255272505,,,,,209.24734,DOI: 10.1021/jp980158u
12195,12196,CN(C)c1cccc2c1C(=O)c1ccccc1-2,C1CCCCC1,433.0,498.0,,0.0016,3.806179974,,,,,223.27422,DOI: 10.1021/jp980158u
12196,12197,CN(C)c1cccc2c1C(=O)c1ccccc1-2,c1ccccc1,445.0,520.0,,0.0024,3.832508913,,,,,223.27422,DOI: 10.1021/jp980158u
12197,12198,CN(C)c1cccc2c1C(=O)c1ccccc1-2,CC#N,444.0,534.0,,0.0027,3.826074803,,,,,223.27422,DOI: 10.1021/jp980158u
12198,12199,CN(C)c1cccc2c1C(=O)c1ccccc1-2,CCO,449.0,541.0,,0.004,3.819543936,,,,,223.27422,DOI: 10.1021/jp980158u
12199,12200,CN(C)c1ccc2c(c1)C(=O)c1ccccc1-2,C1CCCCC1,484.0,600.0,3.3,0.0087,2.977723605,,,,,223.27422,DOI: 10.1021/jp980158u
12200,12201,CN(C)c1ccc2c(c1)C(=O)c1ccccc1-2,c1ccccc1,507.0,644.0,0.79,0.0012,2.977723605,,,,,223.27422,DOI: 10.1021/jp980158u
12201,12202,CN(C)c1ccc2c(c1)C(=O)c1ccccc1-2,CC#N,510.0,,,,2.934498451,,,,,223.27422,DOI: 10.1021/jp980158u
12202,12203,CN(C)c1ccc2c(c1)C(=O)c1ccccc1-2,CCO,509.0,,,,2.886490725,,,,,223.27422,DOI: 10.1021/jp980158u
12203,12204,CN(C)c1ccc2c(c1)-c1ccccc1C2=O,C1CCCCC1,400.0,491.0,6.1,0.14,3.770852012,,,,,223.27422,DOI: 10.1021/jp980158u
12204,12205,CN(C)c1ccc2c(c1)-c1ccccc1C2=O,c1ccccc1,420.0,526.0,11.0,0.23,3.832508913,,,,,223.27422,DOI: 10.1021/jp980158u
12205,12206,CN(C)c1ccc2c(c1)-c1ccccc1C2=O,CC#N,431.0,557.0,4.8,0.083,3.86923172,,,,,223.27422,DOI: 10.1021/jp980158u
12206,12207,CN(C)c1ccc2c(c1)-c1ccccc1C2=O,CCO,437.0,592.0,,0.0081,3.857332496,,,,,223.27422,DOI: 10.1021/jp980158u
12207,12208,CN(C)c1cccc2c1-c1ccccc1C2=O,C1CCCCC1,412.0,532.0,8.0,0.075,3.041392685,,,,,223.27422,DOI: 10.1021/jp980158u
12208,12209,CN(C)c1cccc2c1-c1ccccc1C2=O,c1ccccc1,433.0,575.0,10.0,0.073,3.041392685,,,,,223.27422,DOI: 10.1021/jp980158u
12209,12210,CN(C)c1cccc2c1-c1ccccc1C2=O,CC#N,439.0,646.0,4.2,0.0075,3.041392685,,,,,223.27422,DOI: 10.1021/jp980158u
12210,12211,CN(C)c1cccc2c1-c1ccccc1C2=O,CCO,438.0,700.0,,0.00027,3.0,,,,,223.27422,DOI: 10.1021/jp980158u
12211,12212,CCNc1ccc2c(C(F)(F)F)cc(=O)oc2c1,CCCCCC,360.0,417.0,3.3,0.76,,,,,,257.2104,DOI: 10.1021/jp021141l
12214,12215,CCNc1ccc2c(C(F)(F)F)cc(=O)oc2c1,C1CCCCC1,364.0,417.0,3.56,0.74,,,,,,257.2104,DOI: 10.1021/jp021141l
12217,12218,CCNc1ccc2c(C(F)(F)F)cc(=O)oc2c1,CCOC(C)=O,382.0,478.0,4.83,0.61,,,,,,257.2104,DOI: 10.1021/jp021141l
12219,12220,CCNc1ccc2c(C(F)(F)F)cc(=O)oc2c1,CCCCO,391.0,493.0,5.24,0.53,,,,,,257.2104,DOI: 10.1021/jp021141l
12220,12221,CCNc1ccc2c(C(F)(F)F)cc(=O)oc2c1,CC(C)O,392.0,490.0,5.14,0.54,,,,,,257.2104,DOI: 10.1021/jp021141l
12221,12222,CCNc1ccc2c(C(F)(F)F)cc(=O)oc2c1,CC(C)=O,388.0,485.0,5.08,0.53,,,,,,257.2104,DOI: 10.1021/jp021141l
12222,12223,CCNc1ccc2c(C(F)(F)F)cc(=O)oc2c1,CCO,394.0,500.0,5.04,0.47,,,,,,257.2104,DOI: 10.1021/jp021141l
12223,12224,CCNc1ccc2c(C(F)(F)F)cc(=O)oc2c1,CC#N,385.0,485.0,5.23,0.56,,,,,,257.2104,DOI: 10.1021/jp021141l
12224,12225,CCNc1ccc2c(C(F)(F)F)cc(=O)oc2c1,CO,392.0,500.0,4.84,0.46,,,,,,257.2104,DOI: 10.1021/jp021141l
12225,12226,C(#Cc1nc(C#Cc2ccccc2)c(C#Cc2ccccc2)c(C#Cc2ccccc2)c1C#Cc1ccccc1)c1ccccc1,ClCCl,421.0,438.0,,0.55,4.146128036,,,,,579.7005,DOI: 10.1021/ol2000183
12226,12227,COc1ccc(C#Cc2nc(C#Cc3ccc(OC)cc3)c(C#Cc3ccc(OC)cc3)c(C#Cc3ccc(OC)cc3)c2C#Cc2ccc(OC)cc2)cc1,ClCCl,421.0,459.0,,0.81,4.792391689,,,,,729.8299,DOI: 10.1021/ol2000183
12227,12228,CC(C)(C)c1ccc(C#Cc2nc(C#Cc3ccc(C(C)(C)C)cc3)c(C#Cc3ccc(C(C)(C)C)cc3)c(C#Cc3ccc(C(C)(C)C)cc3)c2C#Cc2ccc(C(C)(C)C)cc2)cc1,ClCCl,421.0,444.0,,0.63,4.591064607,,,,,860.2381,DOI: 10.1021/ol2000183
12228,12229,Fc1ccc(C#Cc2nc(C#Cc3ccc(F)cc3)c(C#Cc3ccc(F)cc3)c(C#Cc3ccc(F)cc3)c2C#Cc2ccc(F)cc2)cc1,ClCCl,407.0,436.0,,0.47,4.176091259,,,,,669.6508,DOI: 10.1021/ol2000183
12229,12230,C(#Cc1nc(C#Cc2cccs2)c(C#Cc2cccs2)c(C#Cc2cccs2)c1C#Cc1cccs1)c1cccs1,ClCCl,411.0,441.0,,0.48,4.556302501,,,,,609.8411,DOI: 10.1021/ol2000183
12230,12231,C(#Cc1c(C#Cc2ccccc2)c(C#Cc2ccccc2)c(C#Cc2ccccc2)c(C#Cc2ccccc2)c1C#Cc1ccccc1)c1ccccc1,ClCCl,371.0,452.0,,0.43,5.075546961,,,49.0,70.6,678.8322,DOI: 10.1021/ol2000183
12231,12232,COc1ccc(C#Cc2c(C#Cc3ccc(OC)cc3)c(C#Cc3ccc(OC)cc3)c(C#Cc3ccc(OC)cc3)c(C#Cc3ccc(OC)cc3)c2C#Cc2ccc(OC)cc2)cc1,ClCCl,386.0,466.0,,0.55,5.100370545,,,49.0,71.5,858.98748,DOI: 10.1021/ol2000183
12232,12233,CC(C)(C)c1ccc(C#Cc2c(C#Cc3ccc(C(C)(C)C)cc3)c(C#Cc3ccc(C(C)(C)C)cc3)c(C#Cc3ccc(C(C)(C)C)cc3)c(C#Cc3ccc(C(C)(C)C)cc3)c2C#Cc2ccc(C(C)(C)C)cc2)cc1,ClCCl,379.0,459.0,,0.44,5.037426498,,,49.5,72.9,1015.47732,DOI: 10.1021/ol2000183
12233,12234,Fc1ccc(C#Cc2c(C#Cc3ccc(F)cc3)c(C#Cc3ccc(F)cc3)c(C#Cc3ccc(F)cc3)c(C#Cc3ccc(F)cc3)c2C#Cc2ccc(F)cc2)cc1,ClCCl,368.0,450.0,,0.25,4.982271233,,,52.6,66.6,786.77256,DOI: 10.1021/ol2000183
12234,12235,C(#Cc1c(C#Cc2cccs2)c(C#Cc2cccs2)c(C#Cc2cccs2)c(C#Cc2cccs2)c1C#Cc1cccs1)c1cccs1,ClCCl,371.0,453.0,,0.27,5.021189299,,,50.4,68.4,715.00092,DOI: 10.1021/ol2000183
12235,12236,C(#Cc1cc(C#Cc2ccccc2)c(C#Cc2ccccc2)c(C#Cc2ccccc2)c1C#Cc1ccccc1)c1ccccc1,ClCCl,364.0,424.0,,0.26,4.86332286,,,45.2,72.0,578.71244,DOI: 10.1021/ol2000183
12236,12237,COc1ccc(C#Cc2cc(C#Cc3ccc(OC)cc3)c(C#Cc3ccc(OC)cc3)c(C#Cc3ccc(OC)cc3)c2C#Cc2ccc(OC)cc2)cc1,ClCCl,380.0,437.0,,0.53,4.84509804,,,44.9,66.2,728.84184,DOI: 10.1021/ol2000183
12237,12238,CC(C)(C)c1ccc(C#Cc2cc(C#Cc3ccc(C(C)(C)C)cc3)c(C#Cc3ccc(C(C)(C)C)cc3)c(C#Cc3ccc(C(C)(C)C)cc3)c2C#Cc2ccc(C(C)(C)C)cc2)cc1,ClCCl,373.0,429.0,,0.41,4.740362689,,,50.4,70.4,859.25004,DOI: 10.1021/ol2000183
12238,12239,Fc1ccc(C#Cc2cc(C#Cc3ccc(F)cc3)c(C#Cc3ccc(F)cc3)c(C#Cc3ccc(F)cc3)c2C#Cc2ccc(F)cc2)cc1,ClCCl,371.0,421.0,,0.43,4.72427587,,,49.5,71.1,668.66274,DOI: 10.1021/ol2000183
12239,12240,C(#Cc1cc(C#Cc2cccs2)c(C#Cc2cccs2)c(C#Cc2cccs2)c1C#Cc1cccs1)c1cccs1,ClCCl,372.0,425.0,,0.32,4.633468456,,,51.6,75.6,608.85304,DOI: 10.1021/ol2000183
12240,12241,C1=C(c2ccccc2)C(c2ccccc2)C(c2ccccc2)=C1,C1CCOC1,304.0,385.0,,0.248,,,,44.6,55.8,294.39592,DOI: 10.1021/acs.jpcc.7b02125
12241,12242,C1=C(c2ccccc2)C(c2ccccc2)=CC1c1ccccc1,C1CCOC1,290.0,345.0,,0.0137,,,,64.3,55.0,294.39592,DOI: 10.1021/acs.jpcc.7b02125
12244,12245,O=C(NCc1cc(=O)oc2cc(O)c(Br)cc12)c1cccnc1,CO,372.0,,,,3.941710149,,,66.0,,375.17734,DOI: 10.1021/jo2025527
12245,12246,O=C(NCc1cc(=O)oc2cc(O)c(Br)cc12)c1cccnc1,CC#N,392.0,,,,4.041392685,,,75.2,,375.17734,DOI: 10.1021/jo2025527
12246,12247,O=C(NCc1cc(=O)oc2cc(O)c(Br)cc12)c1cccnc1,CS(C)=O,408.0,,,,4.289834121,,,47.5,,375.17734,DOI: 10.1021/jo2025527
12247,12248,O=C(NCc1cc(=O)oc2cc(O)c(Br)cc12)c1cccnc1,O,330.0,,,,3.942702369,,,,,375.17734,DOI: 10.1021/jo2025527
12248,12249,O=C(NCc1cc(=O)oc2cc([O-])c(Br)cc12)c1cccnc1,O,370.0,,,,4.134878045,,,56.4,,374.1694,DOI: 10.1021/jo2025527
12249,12250,Cc1c2ccncc2c(C)c2c1[nH]c1ccccc12,CO,294.0,434.0,,,4.794488047,,,30.5,65.9,246.31216,DOI: 10.1021/jp062778y
12250,12251,Cc1c2ccncc2c(C)c2c1[nH]c1ccccc12,CC#N,291.5,420.0,,,4.638489257,,,,,246.31216,DOI: 10.1021/jp062778y
12251,12252,Cc1c2ccncc2c(C)c2c1[nH]c1ccccc12,CCO,294.0,429.0,,,4.844477176,,,,54.9,246.31216,DOI: 10.1021/jp062778y
12252,12253,Cc1c2ccncc2c(C)c2c1[nH]c1ccccc12,CC(C)O,294.5,424.0,,,4.85308953,,,,,246.31216,DOI: 10.1021/jp062778y
12253,12254,Cc1c2ccncc2c(C)c2c1[nH]c1ccccc12,CN(C)C=O,293.5,425.0,,,4.72916479,,,,53.2,246.31216,DOI: 10.1021/jp062778y
12254,12255,Cc1c2ccncc2c(C)c2c1[nH]c1ccccc12,CCCCO,295.0,427.0,,,4.854306042,,,,48.6,246.31216,DOI: 10.1021/jp062778y
12255,12256,Cc1c2ccncc2c(C)c2c1[nH]c1ccccc12,CS(C)=O,295.0,428.0,,,4.77815125,,,,,246.31216,DOI: 10.1021/jp062778y
12257,12258,Cc1c2ccncc2c(C)c2c1[nH]c1ccccc12,C1CCOC1,293.3,413.0,,,4.695481676,,,38.1,47.5,246.31216,DOI: 10.1021/jp062778y
12258,12259,Cc1c2ccncc2c(C)c2c1[nH]c1ccccc12,CCOC(C)=O,291.5,410.0,,,4.675778342,,,,47.0,246.31216,DOI: 10.1021/jp062778y
12260,12261,Cc1c2ccncc2c(C)c2c1[nH]c1ccccc12,CCOCC,291.5,405.0,,,4.716837723,,,,,246.31216,DOI: 10.1021/jp062778y
12261,12262,Cc1c2ccncc2c(C)c2c1[nH]c1ccccc12,C1COCCO1,292.5,410.0,,,4.71432976,,,,,246.31216,DOI: 10.1021/jp062778y
12262,12263,Cc1c2ccncc2c(C)c2c1[nH]c1ccccc12,Cc1ccccc1,293.0,403.0,,,4.675778342,,,,44.2,246.31216,DOI: 10.1021/jp062778y
12263,12264,Cc1c2ccncc2c(C)c2c1[nH]c1ccccc12,C1CCCCC1,290.0,392.0,,,4.57634135,,,,,246.31216,DOI: 10.1021/jp062778y
12264,12265,Cc1c2ccncc2c(C)c2c1[nH]c1ccccc12,CCCCCC,289.5,390.0,,,4.506505032,,,48.5,39.7,246.31216,DOI: 10.1021/jp062778y
12265,12266,O=P1(c2ccccc2)C2=C(c3ccccc31)C(c1ccccc1)(c1ccccc1)c1cc(N(c3ccccc3)c3ccccc3)ccc12,Cc1ccccc1,431.0,522.0,,0.95,4.260071388,,,,,633.72908,DOI: 10.1021/acs.inorgchem.7b00658
12266,12267,O=P1(c2ccccc2)C2=C(c3ccccc31)C(c1ccccc1)(c1ccccc1)c1cc(N(c3ccccc3)c3ccccc3)ccc12,CC#N,427.0,594.0,,0.81,4.230448921,,,,,633.72908,DOI: 10.1021/acs.inorgchem.7b00658
12267,12268,O=P1(c2ccccc2)C2=C(c3ccccc31)C(c1ccccc1)(c1ccccc1)c1cc(N(c3ccccc3)c3ccccc3)ccc12,CO,438.0,608.0,,0.4,4.204119983,,,77.2,134.3,633.72908,DOI: 10.1021/acs.inorgchem.7b00658
12268,12269,CC1(C)C2=C(c3ccc(N(c4ccccc4)c4ccccc4)cc31)P(=O)(c1ccccc1)c1ccccc12,Cc1ccccc1,418.0,511.0,,0.76,4.178976947,,,,,509.58732,DOI: 10.1021/acs.inorgchem.7b00658
12269,12270,CC1(C)C2=C(c3ccc(N(c4ccccc4)c4ccccc4)cc31)P(=O)(c1ccccc1)c1ccccc12,CC#N,412.0,580.0,,0.65,4.146128036,,,,,509.58732,DOI: 10.1021/acs.inorgchem.7b00658
12270,12271,CC1(C)C2=C(c3ccc(N(c4ccccc4)c4ccccc4)cc31)P(=O)(c1ccccc1)c1ccccc12,CO,424.0,598.0,,0.44,4.123851641,,,78.7,134.3,509.58732,DOI: 10.1021/acs.inorgchem.7b00658
12271,12272,O=P1(c2ccccc2)C2=C(c3ccccc31)[Si](c1ccccc1)(c1ccccc1)c1cc(N(c3ccccc3)c3ccccc3)ccc12,Cc1ccccc1,459.0,558.0,,0.86,4.209515015,,,77.1,101.5,649.80408,DOI: 10.1021/acs.inorgchem.7b00658
12272,12273,O=P1(c2ccccc2)C2=C(c3ccccc31)[Si](c1ccccc1)(c1ccccc1)c1cc(N(c3ccccc3)c3ccccc3)ccc12,CC#N,456.0,629.0,,0.52,4.167317335,,,81.8,140.0,649.80408,DOI: 10.1021/acs.inorgchem.7b00658
12273,12274,O=P1(c2ccccc2)C2=C(c3ccccc31)[Si](c1ccccc1)(c1ccccc1)c1cc(N(c3ccccc3)c3ccccc3)ccc12,CO,466.0,640.0,,0.17,4.170261715,,,83.7,142.8,649.80408,DOI: 10.1021/acs.inorgchem.7b00658
12274,12275,C[Si]1(C)C2=C(c3ccc(N(c4ccccc4)c4ccccc4)cc31)P(=O)(c1ccccc1)c1ccccc12,Cc1ccccc1,446.0,544.0,,0.94,4.1430148,,,,,525.66232,DOI: 10.1021/acs.inorgchem.7b00658
12275,12276,C[Si]1(C)C2=C(c3ccc(N(c4ccccc4)c4ccccc4)cc31)P(=O)(c1ccccc1)c1ccccc12,CC#N,440.0,611.0,,0.65,4.113943352,,,,,525.66232,DOI: 10.1021/acs.inorgchem.7b00658
12276,12277,C[Si]1(C)C2=C(c3ccc(N(c4ccccc4)c4ccccc4)cc31)P(=O)(c1ccccc1)c1ccccc12,CO,452.0,624.0,,0.27,4.130333768,,,83.2,136.3,525.66232,DOI: 10.1021/acs.inorgchem.7b00658
12277,12278,CCn1c2ccccc2c2cc(-c3cc(-c4ccc5c(c4)c4ccccc4n5CC)ncn3)ccc21,C1CCOC1,360.0,395.0,1.86,0.44,,,,,43.4,466.58644,DOI: 10.1021/acs.joc.5b01409
12278,12279,CCn1c2ccccc2c2cc(-c3cc(-c4ccc5c(c4)c4ccccc4n5CC)nc(SC)n3)ccc21,C1CCOC1,371.0,394.0,1.03,0.23,,,,63.3,44.4,512.67932,DOI: 10.1021/acs.joc.5b01409
12279,12280,CCn1c2ccccc2c2cc(-c3cc(-c4ccc5c(c4)c4ccccc4n5CC)nc(OC)n3)ccc21,C1CCOC1,366.0,388.0,1.62,0.48,,,,57.9,41.2,496.61232,DOI: 10.1021/acs.joc.5b01409
12280,12281,CCn1c2ccccc2c2cc(-c3cc(-c4ccc5c(c4)c4ccccc4n5CC)nc(N4CCCCC4)n3)ccc21,C1CCOC1,367.0,408.0,1.35,0.15,,,,,49.0,549.7199,DOI: 10.1021/acs.joc.5b01409
12281,12282,CCn1c2ccccc2c2cc(-c3cc(-c4ccc5c(c4)c4ccccc4n5CC)nc(S(C)(=O)=O)n3)ccc21,C1CCOC1,381.0,426.0,2.31,0.61,,,,62.9,53.0,544.67732,DOI: 10.1021/acs.joc.5b01409
12282,12283,CCn1c2ccccc2c2cc(-c3cc(-c4ccc5c(c4)c4ccccc4n5CC)nc(C#N)n3)ccc21,C1CCOC1,381.0,427.0,2.57,0.63,,,,62.1,53.9,491.5965,DOI: 10.1021/acs.joc.5b01409
12283,12284,CCn1c2ccccc2c2cc(-c3cc(-c4ccc5c(c4)c4ccccc4n5CC)nc(-c4ccccc4)n3)ccc21,C1CCOC1,364.0,391.0,1.77,0.38,,,,,43.7,542.6842,DOI: 10.1021/acs.joc.5b01409
12284,12285,CCn1c2ccccc2c2cc(-c3cc(-c4ccc5c(c4)c4ccccc4n5CC)nc(-c4ccc(OC)cc4)n3)ccc21,C1CCOC1,365.0,385.0,1.63,0.45,,,,,41.5,572.71008,DOI: 10.1021/acs.joc.5b01409
12285,12286,CCn1c2ccccc2c2cc(-c3cc(-c4ccc5c(c4)c4ccccc4n5CC)nc(-c4ccc(C#N)cc4)n3)ccc21,C1CCOC1,367.0,408.0,5.14,0.08,,,,,76.2,567.69426,DOI: 10.1021/acs.joc.5b01409
12286,12287,CCn1c2ccccc2c2cc(C#Cc3cc(C#Cc4ccc5c(c4)c4ccccc4n5CC)ncn3)ccc21,C1CCOC1,382.0,451.0,2.32,0.74,,,,62.6,79.5,514.63044,DOI: 10.1021/acs.joc.5b01409
12287,12288,CCn1c2ccccc2c2cc(C#Cc3cc(C#Cc4ccc5c(c4)c4ccccc4n5CC)nc(SC)n3)ccc21,C1CCOC1,396.0,449.0,1.82,0.61,,,,66.2,67.2,560.72332,DOI: 10.1021/acs.joc.5b01409
12288,12289,CCn1c2ccccc2c2cc(C#Cc3cc(C#Cc4ccc5c(c4)c4ccccc4n5CC)nc(OC)n3)ccc21,C1CCOC1,388.0,445.0,2.04,0.63,,,,60.8,63.5,544.65632,DOI: 10.1021/acs.joc.5b01409
12289,12290,CCn1c2ccccc2c2cc(C#Cc3cc(C#Cc4ccc5c(c4)c4ccccc4n5CC)nc(N4CCCCC4)n3)ccc21,C1CCOC1,393.0,445.0,2.9,0.21,,,,,77.0,597.7639,DOI: 10.1021/acs.joc.5b01409
12290,12291,CCn1c2ccccc2c2cc(C#Cc3cc(C#Cc4ccc5c(c4)c4ccccc4n5CC)nc(S(C)(=O)=O)n3)ccc21,C1CCOC1,408.0,496.0,4.22,0.74,,,,65.7,80.9,592.72132,DOI: 10.1021/acs.joc.5b01409
12291,12292,CCn1c2ccccc2c2cc(C#Cc3cc(C#Cc4ccc5c(c4)c4ccccc4n5CC)nc(C#N)n3)ccc21,C1CCOC1,410.0,495.0,4.26,0.66,,,,65.2,75.0,539.6405,DOI: 10.1021/acs.joc.5b01409
12292,12293,CCn1c2ccccc2c2cc(/C=C/c3cc(/C=C/c4ccc5c(c4)c4ccccc4n5CC)ncn3)ccc21,C1CCOC1,397.0,463.0,,0.25,,,,74.7,67.2,518.6622,DOI: 10.1021/acs.joc.5b01409
12293,12294,CCn1c2ccccc2c2cc(/C=C/c3cc(/C=C/c4ccc5c(c4)c4ccccc4n5CC)nc(SC)n3)ccc21,C1CCOC1,406.0,464.0,,0.25,,,,78.1,71.0,564.75508,DOI: 10.1021/acs.joc.5b01409
12294,12295,CCn1c2ccccc2c2cc(-c3cc(-c4ccc5c(c4)c4ccccc4n5CC)ncn3)ccc21,Cc1ccccc1,360.0,379.0,,0.73,,,,,33.0,466.58644,DOI: 10.1021/acs.joc.5b01409
12295,12296,CCn1c2ccccc2c2cc(-c3cc(-c4ccc5c(c4)c4ccccc4n5CC)ncn3)ccc21,CCOC(C)=O,359.0,392.0,,0.8,,,,,43.4,466.58644,DOI: 10.1021/acs.joc.5b01409
12296,12297,CCn1c2ccccc2c2cc(-c3cc(-c4ccc5c(c4)c4ccccc4n5CC)ncn3)ccc21,ClCCl,360.0,414.0,,0.75,,,,,52.7,466.58644,DOI: 10.1021/acs.joc.5b01409
12297,12298,CCn1c2ccccc2c2cc(-c3cc(-c4ccc5c(c4)c4ccccc4n5CC)ncn3)ccc21,CN(C)C=O,363.0,418.0,,0.76,,,,,59.2,466.58644,DOI: 10.1021/acs.joc.5b01409
12298,12299,CCn1c2ccccc2c2cc(-c3cc(-c4ccc5c(c4)c4ccccc4n5CC)nc(SC)n3)ccc21,Cc1ccccc1,370.0,387.0,,0.35,,,,,34.7,512.67932,DOI: 10.1021/acs.joc.5b01409
12299,12300,CCn1c2ccccc2c2cc(-c3cc(-c4ccc5c(c4)c4ccccc4n5CC)nc(SC)n3)ccc21,CCOC(C)=O,369.0,392.0,,0.39,,,,63.9,44.4,512.67932,DOI: 10.1021/acs.joc.5b01409
12300,12301,CCn1c2ccccc2c2cc(-c3cc(-c4ccc5c(c4)c4ccccc4n5CC)nc(SC)n3)ccc21,ClCCl,370.0,411.0,,0.31,,,,66.2,49.5,512.67932,DOI: 10.1021/acs.joc.5b01409
12301,12302,CCn1c2ccccc2c2cc(-c3cc(-c4ccc5c(c4)c4ccccc4n5CC)nc(SC)n3)ccc21,CN(C)C=O,374.0,421.0,,0.46,,,,65.1,58.5,512.67932,DOI: 10.1021/acs.joc.5b01409
12302,12303,CCn1c2ccccc2c2cc(-c3cc(-c4ccc5c(c4)c4ccccc4n5CC)nc(OC)n3)ccc21,Cc1ccccc1,365.0,382.0,,0.68,,,,,32.4,496.61232,DOI: 10.1021/acs.joc.5b01409
12303,12304,CCn1c2ccccc2c2cc(-c3cc(-c4ccc5c(c4)c4ccccc4n5CC)nc(OC)n3)ccc21,CCOC(C)=O,364.0,388.0,,0.76,,,,,40.5,496.61232,DOI: 10.1021/acs.joc.5b01409
12304,12305,CCn1c2ccccc2c2cc(-c3cc(-c4ccc5c(c4)c4ccccc4n5CC)nc(OC)n3)ccc21,ClCCl,366.0,408.0,,0.69,,,,,48.9,496.61232,DOI: 10.1021/acs.joc.5b01409
12305,12306,CCn1c2ccccc2c2cc(-c3cc(-c4ccc5c(c4)c4ccccc4n5CC)nc(OC)n3)ccc21,CN(C)C=O,369.0,415.0,,0.69,,,,62.3,56.1,496.61232,DOI: 10.1021/acs.joc.5b01409
